transaction_id,account_id,transaction_date,transaction_type,amount,currency
TXN00001248,ACCT000075,2025-11-29,Payment,2408.18,USD
TXN00001249,ACCT000276,2025-04-08,Interest,4211.24,USD
TXN00001250,ACCT000076,2025-08-31,Fee,3849.76,CAD
TXN00001251,ACCT000079,2025-12-26,Purchase,586.71,CAD
TXN00001252,ACCT000231,2025-10-27,Interest,2360.09,USD
TXN00001253,ACCT000201,2025-01-27,Payment,1477.68,USD
TXN00001254,ACCT000366,2025-08-10,Purchase,517.8,CAD
TXN00001255,ACCT000306,2025-10-11,Interest,3686.71,USD
TXN00001256,ACCT000249,2025-09-20,Purchase,2440.05,GBP
TXN00001257,ACCT000250,2025-04-29,Transfer,4676.73,USD
TXN00001258,ACCT000296,2025-06-11,Transfer,100.0,GBP
TXN00001259,ACCT000332,2025-08-02,Purchase,1342.91,CAD
TXN00001260,ACCT000331,2025-06-27,Purchase,2476.47,CAD
TXN00001261,ACCT000148,2025-04-09,Interest,108.93,CAD
TXN00001262,ACCT000260,2025-04-23,Fee,2193.36,GBP
TXN00001263,ACCT000367,2025-12-03,Fee,4609.07,CAD
TXN00001264,ACCT000371,2025-12-31,Payment,4416.45,CAD
TXN00001265,ACCT000345,2025-12-01,Interest,4166.24,USD
TXN00001266,ACCT000083,2025-11-15,Interest,3999.78,USD
TXN00001267,ACCT000045,2025-12-08,Fee,3455.03,CAD
TXN00001268,ACCT000081,2025-11-07,Payment,870.59,CAD
TXN00001269,ACCT000253,2025-06-05,Purchase,3968.44,USD
TXN00001270,ACCT000010,2025-07-03,Payment,2786.37,USD
TXN00001271,ACCT000090,2025-09-15,Fee,3386.25,USD
TXN00001272,ACCT000059,2025-11-13,Purchase,1691.99,USD
TXN00001273,ACCT000250,2025-05-13,Purchase,2812.1,USD
TXN00001274,ACCT000395,2025-10-13,Fee,3848.02,USD
TXN00001275,ACCT000264,2025-11-06,Payment,4267.77,USD
TXN00001276,ACCT000225,2025-08-23,Purchase,4633.53,USD
TXN00001277,ACCT000313,2025-02-22,Purchase,3909.35,GBP
TXN00001278,ACCT000086,2025-11-19,Purchase,2538.99,USD
TXN00001279,ACCT000081,2025-05-30,Payment,4555.37,CAD
TXN00001280,ACCT000051,2025-03-20,Transfer,2494.46,USD
TXN00001281,ACCT000063,2025-04-14,Fee,4096.71,CAD
TXN00001282,ACCT000004,2025-05-06,Interest,3847.25,CAD
TXN00001283,ACCT000088,2025-02-13,Fee,1437.36,USD
TXN00001284,ACCT000213,2025-07-04,Fee,3577.42,USD
TXN00001285,ACCT000272,2025-08-04,Payment,3767.27,USD
TXN00001286,ACCT000212,2025-07-29,Payment,4009.83,CAD
TXN00001287,ACCT000186,2025-01-16,Transfer,3974.06,CAD
TXN00001288,ACCT000368,2025-09-22,Payment,3851.91,USD
TXN00001289,ACCT000206,2025-03-26,Purchase,1694.83,CAD
TXN00001290,ACCT000019,2025-12-05,Purchase,1969.37,USD
TXN00001291,ACCT000324,2025-12-05,Transfer,293.76,GBP
TXN00001292,ACCT000349,2025-12-25,Fee,2099.43,GBP
TXN00001293,ACCT000161,2025-06-26,Fee,3609.15,USD
TXN00001294,ACCT000313,2025-03-17,Fee,4501.54,CAD
TXN00001295,ACCT000279,2025-11-16,Interest,3221.18,GBP
TXN00001296,ACCT000333,2025-07-27,Interest,3488.87,USD
TXN00001297,ACCT000276,2025-06-21,Fee,425.98,CAD
TXN00001298,ACCT000277,2025-05-26,Payment,2604.75,USD
TXN00001299,ACCT000160,2025-09-24,Purchase,2560.8,USD
TXN00001300,ACCT000277,2025-10-31,Payment,121.99,USD
TXN00001301,ACCT000156,2025-08-05,Payment,4161.98,GBP
TXN00001302,ACCT000191,2025-05-13,Purchase,3661.27,GBP
TXN00001303,ACCT000388,2025-11-30,Fee,623.45,USD
TXN00001304,ACCT000378,2025-01-03,Interest,1493.32,CAD
TXN00001305,ACCT000382,2025-10-25,Fee,4914.84,GBP
TXN00001306,ACCT000120,2025-06-29,Transfer,4223.26,USD
TXN00001307,ACCT000367,2025-10-21,Fee,3336.28,USD
TXN00001308,ACCT000127,2025-02-23,Interest,2600.73,USD
TXN00001309,ACCT000399,2025-07-04,Transfer,2913.93,CAD
TXN00001310,ACCT000218,2025-07-30,Purchase,737.03,USD
TXN00001311,ACCT000067,2025-09-01,Purchase,315.66,USD
TXN00001312,ACCT000347,2025-09-27,Interest,394.97,CAD
TXN00001313,ACCT000399,2025-07-22,Transfer,2797.05,USD
TXN00001314,ACCT000217,2025-08-14,Transfer,2496.64,CAD
TXN00001315,ACCT000074,2025-09-16,Interest,4119.94,USD
TXN00001316,ACCT000067,2025-12-27,Interest,3557.2,GBP
TXN00001317,ACCT000109,2025-08-22,Transfer,594.7,CAD
TXN00001318,ACCT000287,2025-07-09,Purchase,3733.75,USD
TXN00001319,ACCT000057,2025-03-03,Transfer,4262.33,USD
TXN00001320,ACCT000268,2025-03-20,Transfer,1451.5,USD
TXN00001321,ACCT000192,2025-06-05,Fee,1528.1,USD
TXN00001322,ACCT000074,2025-03-14,Interest,144.75,GBP
TXN00001323,ACCT000157,2025-05-26,Interest,248.01,USD
TXN00001324,ACCT000251,2025-01-02,Payment,4096.53,USD
TXN00001325,ACCT000023,2025-08-02,Transfer,1746.5,CAD
TXN00001326,ACCT000232,2025-06-22,Transfer,1551.96,CAD
TXN00001327,ACCT000311,2025-03-09,Interest,4173.13,USD
TXN00001328,ACCT000390,2025-08-19,Transfer,3184.12,CAD
TXN00001329,ACCT000167,2025-02-15,Payment,4332.4,GBP
TXN00001330,ACCT000120,2025-07-22,Transfer,2051.09,USD
TXN00001331,ACCT000344,2025-08-15,Transfer,233.87,USD
TXN00001332,ACCT000363,2025-01-13,Purchase,4330.44,GBP
TXN00001333,ACCT000064,2025-11-26,Fee,2807.42,GBP
TXN00001334,ACCT000317,2025-10-05,Purchase,966.17,GBP
TXN00001335,ACCT000268,2025-04-07,Purchase,4786.68,CAD
TXN00001336,ACCT000062,2025-12-04,Transfer,4484.84,GBP
TXN00001337,ACCT000141,2025-04-16,Payment,4812.07,USD
TXN00001338,ACCT000274,2025-11-07,Transfer,2223.93,USD
TXN00001339,ACCT000252,2025-01-12,Interest,2946.52,USD
TXN00001340,ACCT000013,2025-09-28,Interest,906.64,USD
TXN00001341,ACCT000059,2025-02-20,Interest,1289.6,GBP
TXN00001342,ACCT000094,2025-05-11,Payment,1430.33,USD
TXN00001343,ACCT000209,2025-12-14,Payment,1537.44,USD
TXN00001344,ACCT000167,2025-04-03,Purchase,3074.3,USD
TXN00001345,ACCT000051,2025-06-13,Purchase,1493.63,USD
TXN00001346,ACCT000133,2025-07-12,Interest,4465.59,USD
TXN00001347,ACCT000386,2025-11-02,Purchase,1016.78,GBP
TXN00001348,ACCT000386,2025-09-16,Payment,2467.43,CAD
TXN00001349,ACCT000163,2025-08-26,Purchase,1350.09,GBP
TXN00001350,ACCT000015,2025-07-28,Interest,331.96,USD
TXN00001351,ACCT000301,2025-12-12,Purchase,1349.45,USD
TXN00001352,ACCT000334,2025-03-06,Payment,3816.08,USD
TXN00001353,ACCT000043,2025-11-22,Transfer,2036.7,GBP
TXN00001354,ACCT000073,2025-07-11,Payment,3915.49,GBP
TXN00001355,ACCT000276,2025-08-05,Payment,3911.21,GBP
TXN00001356,ACCT000238,2025-11-14,Interest,213.75,USD
TXN00001357,ACCT000247,2025-05-20,Payment,7.71,GBP
TXN00001358,ACCT000195,2025-06-29,Fee,4198.24,USD
TXN00001359,ACCT000145,2025-01-24,Transfer,4204.22,USD
TXN00001360,ACCT000154,2025-02-15,Transfer,2817.59,CAD
TXN00001361,ACCT000372,2025-10-12,Purchase,4153.34,USD
TXN00001362,ACCT000259,2025-06-12,Interest,1058.2,USD
TXN00001363,ACCT000363,2025-08-20,Fee,4898.3,USD
TXN00001364,ACCT000165,2025-06-24,Payment,3313.07,USD
TXN00001365,ACCT000169,2025-01-09,Interest,4795.17,USD
TXN00001366,ACCT000003,2025-01-05,Purchase,3045.89,USD
TXN00001367,ACCT000357,2025-12-27,Interest,2781.17,CAD
TXN00001368,ACCT000333,2025-11-30,Interest,2692.97,USD
TXN00001369,ACCT000344,2025-08-16,Transfer,159.58,USD
TXN00001370,ACCT000193,2025-11-04,Fee,4860.33,USD
TXN00001371,ACCT000394,2025-12-23,Interest,890.05,USD
TXN00001372,ACCT000099,2025-08-16,Purchase,2316.15,USD
TXN00001373,ACCT000389,2025-05-24,Payment,3717.01,USD
TXN00001374,ACCT000315,2025-11-17,Payment,454.38,USD
TXN00001375,ACCT000253,2025-07-05,Payment,1175.12,USD
TXN00001376,ACCT000361,2025-12-28,Fee,2466.73,GBP
TXN00001377,ACCT000327,2025-07-22,Payment,40.64,USD
TXN00001378,ACCT000253,2025-03-29,Fee,2847.67,GBP
TXN00001379,ACCT000290,2025-12-11,Payment,3300.89,GBP
TXN00001380,ACCT000302,2025-03-07,Transfer,881.77,USD
TXN00001381,ACCT000292,2025-04-27,Payment,1301.82,GBP
TXN00001382,ACCT000348,2025-01-12,Fee,963.3,GBP
TXN00001383,ACCT000287,2025-08-21,Transfer,1268.34,USD
TXN00001384,ACCT000333,2025-01-27,Interest,3206.63,USD
TXN00001385,ACCT000209,2025-05-21,Interest,4222.49,USD
TXN00001386,ACCT000186,2025-09-22,Transfer,2335.6,USD
TXN00001387,ACCT000216,2025-09-30,Payment,239.59,CAD
TXN00001388,ACCT000100,2025-06-21,Fee,30.77,USD
TXN00001389,ACCT000378,2025-04-26,Transfer,4039.33,CAD
TXN00001390,ACCT000101,2025-03-26,Purchase,4585.39,USD
TXN00001391,ACCT000321,2025-02-19,Fee,318.91,USD
TXN00001392,ACCT000013,2025-10-31,Interest,2162.58,USD
TXN00001393,ACCT000243,2025-05-03,Fee,1239.53,USD
TXN00001394,ACCT000267,2025-05-02,Purchase,4109.06,USD
TXN00001395,ACCT000392,2025-02-18,Transfer,3099.73,CAD
TXN00001396,ACCT000032,2025-01-18,Transfer,628.51,CAD
TXN00001397,ACCT000356,2025-02-03,Fee,4450.97,USD
TXN00001398,ACCT000227,2025-01-29,Purchase,4595.98,USD
TXN00001399,ACCT000034,2025-02-22,Transfer,3132.8,USD
TXN00001400,ACCT000196,2025-07-25,Transfer,265.75,USD
TXN00001401,ACCT000120,2025-11-03,Transfer,3761.06,GBP
TXN00001402,ACCT000238,2025-08-08,Purchase,2269.79,GBP
TXN00001403,ACCT000334,2025-12-12,Transfer,510.88,USD
TXN00001404,ACCT000301,2025-04-09,Interest,2588.48,USD
TXN00001405,ACCT000366,2025-02-04,Purchase,66.38,GBP
TXN00001406,ACCT000065,2025-11-23,Payment,4522.33,GBP
TXN00001407,ACCT000247,2025-11-14,Fee,1780.18,CAD
TXN00001408,ACCT000023,2025-01-31,Payment,1219.55,USD
TXN00001409,ACCT000263,2025-11-30,Fee,2924.69,USD
TXN00001410,ACCT000278,2025-03-16,Fee,2920.41,USD
TXN00001411,ACCT000176,2025-05-30,Interest,1546.83,USD
TXN00001412,ACCT000337,2025-12-14,Purchase,2590.81,USD
TXN00001413,ACCT000287,2025-01-28,Purchase,1190.75,CAD
TXN00001414,ACCT000103,2025-11-24,Fee,981.06,USD
TXN00001415,ACCT000342,2025-09-01,Purchase,1711.05,CAD
TXN00001416,ACCT000297,2025-10-17,Transfer,3463.61,USD
TXN00001417,ACCT000169,2025-03-25,Transfer,1501.66,USD
TXN00001418,ACCT000022,2025-09-11,Interest,4381.15,USD
TXN00001419,ACCT000355,2025-04-28,Purchase,3195.64,CAD
TXN00001420,ACCT000247,2025-06-19,Transfer,1069.63,CAD
TXN00001421,ACCT000004,2025-07-05,Payment,2004.56,USD
TXN00001422,ACCT000285,2025-02-28,Purchase,1792.64,USD
TXN00001423,ACCT000324,2025-10-27,Fee,2204.84,USD
TXN00001424,ACCT000102,2025-04-12,Purchase,4876.67,USD
TXN00001425,ACCT000135,2025-03-31,Payment,1098.63,USD
TXN00001426,ACCT000101,2025-01-12,Transfer,1233.59,USD
TXN00001427,ACCT000011,2025-12-13,Fee,4553.69,USD
TXN00001428,ACCT000057,2025-06-23,Interest,3276.07,USD
TXN00001429,ACCT000190,2025-07-10,Fee,2283.74,USD
TXN00001430,ACCT000320,2025-08-11,Transfer,4885.62,USD
TXN00001431,ACCT000067,2025-04-08,Purchase,726.44,USD
TXN00001432,ACCT000192,2025-06-12,Transfer,1894.09,GBP
TXN00001433,ACCT000126,2025-01-24,Interest,4885.02,GBP
TXN00001434,ACCT000275,2025-05-31,Transfer,949.57,USD
TXN00001435,ACCT000323,2025-05-24,Fee,1239.62,USD
TXN00001436,ACCT000251,2025-04-18,Transfer,4842.08,USD
TXN00001437,ACCT000315,2025-02-03,Interest,3956.03,USD
TXN00001438,ACCT000331,2025-09-18,Transfer,1943.64,USD
TXN00001439,ACCT000092,2025-06-14,Interest,2596.87,USD
TXN00001440,ACCT000367,2025-09-11,Transfer,3474.08,CAD
TXN00001441,ACCT000327,2025-10-26,Fee,2908.03,USD
TXN00001442,ACCT000104,2025-08-20,Payment,1101.53,USD
TXN00001443,ACCT000218,2025-07-13,Interest,1096.88,GBP
TXN00001444,ACCT000192,2025-05-11,Payment,4677.82,GBP
TXN00001445,ACCT000044,2025-06-01,Purchase,675.98,CAD
TXN00001446,ACCT000299,2025-01-22,Transfer,1761.12,CAD
TXN00001447,ACCT000219,2025-08-19,Transfer,3107.52,CAD
TXN00001448,ACCT000255,2025-06-12,Interest,2047.72,USD
TXN00001449,ACCT000227,2025-04-30,Interest,128.47,USD
TXN00001450,ACCT000043,2025-05-31,Purchase,1798.67,GBP
TXN00001451,ACCT000041,2025-05-22,Transfer,2735.53,USD
TXN00001452,ACCT000185,2025-01-20,Purchase,597.35,GBP
TXN00001453,ACCT000346,2025-06-18,Payment,1672.12,USD
TXN00001454,ACCT000394,2025-12-16,Fee,3727.33,USD
TXN00001455,ACCT000071,2025-10-06,Payment,3529.68,USD
TXN00001456,ACCT000145,2025-06-27,Purchase,3851.53,CAD
TXN00001457,ACCT000388,2025-12-02,Interest,4110.2,USD
TXN00001458,ACCT000390,2025-03-18,Interest,3272.18,CAD
TXN00001459,ACCT000384,2025-04-18,Payment,1138.5,CAD
TXN00001460,ACCT000283,2025-08-28,Payment,2581.55,CAD
TXN00001461,ACCT000161,2025-04-07,Fee,3960.61,CAD
TXN00001462,ACCT000231,2025-10-13,Interest,1051.88,USD
TXN00001463,ACCT000066,2025-06-06,Fee,699.06,USD
TXN00001464,ACCT000182,2025-06-23,Interest,4052.95,USD
TXN00001465,ACCT000386,2025-07-26,Interest,2131.47,GBP
TXN00001466,ACCT000012,2025-10-18,Fee,1633.77,USD
TXN00001467,ACCT000170,2025-10-18,Payment,772.69,GBP
TXN00001468,ACCT000201,2025-07-15,Transfer,2871.52,USD
TXN00001469,ACCT000198,2025-04-07,Interest,323.23,CAD
TXN00001470,ACCT000232,2025-11-24,Purchase,1647.56,USD
TXN00001471,ACCT000346,2025-10-11,Purchase,861.26,USD
TXN00001472,ACCT000309,2025-09-08,Purchase,4133.24,USD
TXN00001473,ACCT000198,2025-05-26,Payment,999.0,USD
TXN00001474,ACCT000269,2025-02-05,Payment,1459.07,CAD
TXN00001475,ACCT000006,2025-03-29,Purchase,1846.42,USD
TXN00001476,ACCT000057,2025-03-08,Interest,1958.57,GBP
TXN00001477,ACCT000036,2025-07-19,Interest,2393.86,USD
TXN00001478,ACCT000159,2025-08-10,Payment,4352.89,CAD
TXN00001479,ACCT000159,2025-10-28,Payment,3020.53,USD
TXN00001480,ACCT000235,2025-05-22,Transfer,3585.28,USD
TXN00001481,ACCT000229,2025-02-02,Purchase,4955.47,CAD
TXN00001482,ACCT000270,2025-06-18,Transfer,4038.79,GBP
TXN00001483,ACCT000295,2025-01-21,Interest,2303.72,USD
TXN00001484,ACCT000234,2025-06-27,Fee,3233.26,USD
TXN00001485,ACCT000090,2025-08-01,Interest,3067.07,USD
TXN00001486,ACCT000376,2025-08-10,Payment,4500.32,CAD
TXN00001487,ACCT000094,2025-12-24,Interest,4554.61,GBP
TXN00001488,ACCT000023,2025-05-03,Purchase,1970.79,USD
TXN00001489,ACCT000276,2025-05-30,Fee,4413.37,USD
TXN00001490,ACCT000211,2025-10-11,Payment,4544.14,USD
TXN00001491,ACCT000054,2025-09-16,Fee,387.29,USD
TXN00001492,ACCT000130,2025-04-17,Interest,2257.43,GBP
TXN00001493,ACCT000038,2025-11-24,Purchase,2313.53,CAD
TXN00001494,ACCT000205,2025-04-10,Interest,1721.57,CAD
TXN00001495,ACCT000059,2025-12-30,Purchase,58.63,USD
TXN00001496,ACCT000238,2025-09-06,Fee,3353.13,CAD
TXN00001497,ACCT000337,2025-05-05,Purchase,417.33,CAD
TXN00001498,ACCT000143,2025-03-24,Payment,2356.58,USD
TXN00001499,ACCT000091,2025-05-31,Purchase,3036.91,USD
TXN00001500,ACCT000087,2025-02-09,Transfer,3708.53,USD
TXN00001501,ACCT000184,2025-04-02,Fee,771.71,USD
TXN00001502,ACCT000273,2025-04-21,Purchase,4463.98,CAD
TXN00001503,ACCT000268,2025-11-25,Purchase,4183.32,USD
TXN00001504,ACCT000228,2025-01-27,Interest,3453.28,GBP
TXN00001505,ACCT000194,2025-04-14,Purchase,248.08,USD
TXN00001506,ACCT000103,2025-02-16,Fee,4544.24,USD
TXN00001507,ACCT000008,2025-06-22,Interest,144.58,USD
TXN00001508,ACCT000050,2025-12-07,Purchase,1106.74,USD
TXN00001509,ACCT000263,2025-02-25,Payment,224.84,USD
TXN00001510,ACCT000098,2025-11-16,Fee,2812.46,USD
TXN00001511,ACCT000220,2025-03-03,Transfer,1978.34,USD
TXN00001512,ACCT000166,2025-03-30,Payment,533.9,USD
TXN00001513,ACCT000007,2025-07-19,Interest,3271.69,USD
TXN00001514,ACCT000337,2025-05-23,Interest,1104.38,GBP
TXN00001515,ACCT000112,2025-07-30,Fee,224.48,USD
TXN00001516,ACCT000053,2025-12-31,Transfer,2500.38,GBP
TXN00001517,ACCT000049,2025-11-04,Transfer,861.44,USD
TXN00001518,ACCT000395,2025-12-22,Interest,3391.11,USD
TXN00001519,ACCT000390,2025-12-19,Fee,880.78,USD
TXN00001520,ACCT000010,2025-11-08,Interest,342.23,GBP
TXN00001521,ACCT000328,2025-04-30,Interest,1914.95,GBP
TXN00001522,ACCT000007,2025-04-30,Transfer,3524.62,USD
TXN00001523,ACCT000064,2025-06-08,Transfer,3795.91,USD
TXN00001524,ACCT000318,2025-02-10,Interest,3787.44,USD
TXN00001525,ACCT000152,2025-04-14,Payment,1875.75,USD
TXN00001526,ACCT000020,2025-05-02,Interest,1025.9,GBP
TXN00001527,ACCT000169,2025-03-10,Interest,3697.58,USD
TXN00001528,ACCT000390,2025-01-21,Fee,3219.79,GBP
TXN00001529,ACCT000148,2025-01-13,Interest,3241.99,USD
TXN00001530,ACCT000106,2025-10-04,Fee,1716.93,USD
TXN00001531,ACCT000357,2025-04-24,Payment,4008.25,GBP
TXN00001532,ACCT000094,2025-08-15,Interest,2609.75,USD
TXN00001533,ACCT000036,2025-04-09,Purchase,4349.98,USD
TXN00001534,ACCT000065,2025-02-16,Payment,4691.68,USD
TXN00001535,ACCT000105,2025-05-01,Transfer,2746.49,GBP
TXN00001536,ACCT000240,2025-06-09,Purchase,2134.07,USD
TXN00001537,ACCT000091,2025-11-07,Payment,1228.4,USD
TXN00001538,ACCT000230,2025-11-22,Fee,1430.34,USD
TXN00001539,ACCT000247,2025-02-10,Fee,4312.82,USD
TXN00001540,ACCT000242,2025-08-14,Interest,1891.7,CAD
TXN00001541,ACCT000222,2025-03-21,Transfer,3048.92,CAD
TXN00001542,ACCT000219,2025-02-12,Purchase,3810.84,USD
TXN00001543,ACCT000284,2025-03-31,Transfer,2688.3,USD
TXN00001544,ACCT000233,2025-05-26,Interest,2320.94,CAD
TXN00001545,ACCT000037,2025-06-20,Transfer,3032.1,USD
TXN00001546,ACCT000098,2025-01-03,Interest,982.6,USD
TXN00001547,ACCT000192,2025-09-09,Transfer,3653.19,CAD
TXN00001548,ACCT000381,2025-07-11,Interest,4701.72,CAD
TXN00001549,ACCT000302,2025-02-06,Interest,1542.52,CAD
TXN00001550,ACCT000064,2025-07-17,Purchase,4962.4,GBP
TXN00001551,ACCT000224,2025-05-11,Payment,975.17,USD
TXN00001552,ACCT000326,2025-12-19,Transfer,3547.1,USD
TXN00001553,ACCT000218,2025-05-07,Purchase,3256.28,USD
TXN00001554,ACCT000186,2025-11-20,Interest,177.37,USD
TXN00001555,ACCT000234,2025-12-15,Payment,1310.35,USD
TXN00001556,ACCT000297,2025-12-06,Fee,1240.84,USD
TXN00001557,ACCT000048,2025-11-26,Purchase,588.07,CAD
TXN00001558,ACCT000042,2025-09-23,Interest,3531.82,USD
TXN00001559,ACCT000219,2025-05-10,Interest,833.29,USD
TXN00001560,ACCT000338,2025-07-15,Transfer,4838.58,GBP
TXN00001561,ACCT000386,2025-02-15,Fee,3671.0,USD
TXN00001562,ACCT000177,2025-03-15,Transfer,3884.57,USD
TXN00001563,ACCT000204,2025-12-24,Payment,4650.43,USD
TXN00001564,ACCT000252,2025-01-01,Purchase,4935.19,USD
TXN00001565,ACCT000214,2025-09-26,Purchase,3869.85,CAD
TXN00001566,ACCT000088,2025-04-01,Fee,3666.55,USD
TXN00001567,ACCT000102,2025-09-07,Payment,3521.72,USD
TXN00001568,ACCT000231,2025-10-18,Transfer,4742.67,USD
TXN00001569,ACCT000384,2025-04-04,Payment,1008.7,USD
TXN00001570,ACCT000210,2025-08-14,Fee,4914.82,GBP
TXN00001571,ACCT000086,2025-02-10,Purchase,4342.47,USD
TXN00001572,ACCT000142,2025-02-02,Purchase,1891.75,USD
TXN00001573,ACCT000245,2025-09-06,Purchase,2930.3,USD
TXN00001574,ACCT000385,2025-01-04,Purchase,309.98,GBP
TXN00001575,ACCT000268,2025-01-04,Purchase,488.73,CAD
TXN00001576,ACCT000390,2025-05-17,Transfer,2602.77,CAD
TXN00001577,ACCT000310,2025-08-08,Interest,3785.77,USD
TXN00001578,ACCT000176,2025-06-11,Fee,3410.89,USD
TXN00001579,ACCT000194,2025-11-09,Fee,3327.07,USD
TXN00001580,ACCT000052,2025-01-02,Fee,4366.02,CAD
TXN00001581,ACCT000072,2025-01-14,Interest,3627.47,GBP
TXN00001582,ACCT000144,2025-12-25,Purchase,4345.68,USD
TXN00001583,ACCT000352,2025-12-04,Fee,2262.33,CAD
TXN00001584,ACCT000097,2025-01-02,Transfer,2068.57,USD
TXN00001585,ACCT000024,2025-06-16,Purchase,3170.72,CAD
TXN00001586,ACCT000205,2025-11-10,Payment,3035.78,USD
TXN00001587,ACCT000244,2025-12-04,Fee,2142.44,USD
TXN00001588,ACCT000100,2025-12-31,Interest,1472.85,USD
TXN00001589,ACCT000367,2025-09-16,Transfer,4381.79,USD
TXN00001590,ACCT000045,2025-06-04,Payment,2492.14,GBP
TXN00001591,ACCT000229,2025-03-01,Interest,844.42,CAD
TXN00001592,ACCT000109,2025-03-29,Transfer,1208.3,USD
TXN00001593,ACCT000367,2025-01-15,Purchase,2177.29,USD
TXN00001594,ACCT000393,2025-05-24,Fee,4513.73,USD
TXN00001595,ACCT000344,2025-03-05,Fee,3331.33,USD
TXN00001596,ACCT000252,2025-02-16,Transfer,3169.57,USD
TXN00001597,ACCT000393,2025-11-04,Payment,4659.24,USD
TXN00001598,ACCT000368,2025-07-15,Fee,1888.17,GBP
TXN00001599,ACCT000115,2025-05-13,Interest,4043.2,USD
TXN00001600,ACCT000046,2025-06-24,Fee,442.96,GBP
TXN00001601,ACCT000060,2025-10-21,Payment,3724.37,USD
TXN00001602,ACCT000195,2025-10-23,Payment,4267.38,USD
TXN00001603,ACCT000275,2025-04-08,Fee,314.12,CAD
TXN00001604,ACCT000187,2025-12-14,Interest,1601.62,USD
TXN00001605,ACCT000303,2025-04-24,Transfer,3320.4,USD
TXN00001606,ACCT000236,2025-06-11,Interest,50.9,USD
TXN00001607,ACCT000256,2025-12-15,Fee,4186.9,CAD
TXN00001608,ACCT000075,2025-12-07,Payment,3009.32,USD
TXN00001609,ACCT000258,2025-12-19,Transfer,1604.1,USD
TXN00001610,ACCT000362,2025-10-21,Fee,4984.26,CAD
TXN00001611,ACCT000361,2025-07-12,Payment,2477.65,USD
TXN00001612,ACCT000367,2025-04-18,Fee,767.75,USD
TXN00001613,ACCT000398,2025-04-02,Purchase,4616.17,CAD
TXN00001614,ACCT000338,2025-03-23,Interest,1499.01,USD
TXN00001615,ACCT000217,2025-12-14,Transfer,1964.47,CAD
TXN00001616,ACCT000201,2025-02-06,Fee,3789.78,GBP
TXN00001617,ACCT000100,2025-12-25,Fee,1415.41,GBP
TXN00001618,ACCT000166,2025-10-25,Interest,491.11,USD
TXN00001619,ACCT000084,2025-10-23,Fee,2290.37,USD
TXN00001620,ACCT000150,2025-03-16,Interest,3481.3,USD
TXN00001621,ACCT000101,2025-11-30,Payment,4022.77,USD
TXN00001622,ACCT000295,2025-02-22,Fee,3631.16,USD
TXN00001623,ACCT000219,2025-12-14,Interest,4752.24,USD
TXN00001624,ACCT000243,2025-04-02,Purchase,484.76,USD
TXN00001625,ACCT000333,2025-06-23,Purchase,4901.48,GBP
TXN00001626,ACCT000322,2025-07-26,Interest,4848.79,USD
TXN00001627,ACCT000204,2025-09-08,Purchase,598.42,USD
TXN00001628,ACCT000335,2025-07-12,Transfer,4773.0,USD
TXN00001629,ACCT000333,2025-07-15,Interest,4325.15,USD
TXN00001630,ACCT000062,2025-03-01,Interest,1839.78,USD
TXN00001631,ACCT000343,2025-09-18,Purchase,2448.65,USD
TXN00001632,ACCT000294,2025-09-03,Purchase,2936.32,USD
TXN00001633,ACCT000093,2025-07-16,Purchase,3972.75,CAD
TXN00001634,ACCT000065,2025-02-20,Interest,1495.32,USD
TXN00001635,ACCT000276,2025-04-05,Purchase,3570.27,CAD
TXN00001636,ACCT000275,2025-09-29,Purchase,1972.01,CAD
TXN00001637,ACCT000300,2025-10-03,Purchase,2596.91,USD
TXN00001638,ACCT000061,2025-04-03,Payment,4828.58,GBP
TXN00001639,ACCT000229,2025-06-10,Payment,31.59,USD
TXN00001640,ACCT000106,2025-12-01,Purchase,648.44,USD
TXN00001641,ACCT000386,2025-01-18,Purchase,2814.67,USD
TXN00001642,ACCT000187,2025-10-06,Purchase,2533.21,USD
TXN00001643,ACCT000337,2025-01-01,Interest,4885.63,USD
TXN00001644,ACCT000266,2025-05-31,Fee,235.6,GBP
TXN00001645,ACCT000252,2025-12-22,Interest,703.58,USD
TXN00001646,ACCT000181,2025-11-07,Transfer,4554.36,GBP
TXN00001647,ACCT000051,2025-12-06,Transfer,1053.15,USD
TXN00001648,ACCT000073,2025-06-03,Payment,188.49,USD
TXN00001649,ACCT000111,2025-10-30,Payment,3012.71,USD
TXN00001650,ACCT000319,2025-08-05,Fee,646.82,USD
TXN00001651,ACCT000196,2025-11-29,Transfer,1278.56,USD
TXN00001652,ACCT000131,2025-12-13,Interest,2283.06,CAD
TXN00001653,ACCT000037,2025-11-19,Payment,2681.84,USD
TXN00001654,ACCT000289,2025-12-03,Payment,3573.65,GBP
TXN00001655,ACCT000079,2025-06-11,Transfer,824.4,CAD
TXN00001656,ACCT000310,2025-05-07,Interest,134.42,USD
TXN00001657,ACCT000057,2025-12-17,Fee,627.48,GBP
TXN00001658,ACCT000328,2025-02-15,Interest,334.47,USD
TXN00001659,ACCT000075,2025-04-26,Fee,3891.46,USD
TXN00001660,ACCT000114,2025-07-13,Purchase,494.24,USD
TXN00001661,ACCT000373,2025-06-06,Purchase,882.78,GBP
TXN00001662,ACCT000179,2025-12-25,Interest,482.23,GBP
TXN00001663,ACCT000312,2025-02-20,Fee,2759.95,USD
